#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2022-10-26 05:12:41 EDT      (sdww02)
#
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# https://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# https://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	02307000	ROCKY CREEK NEAR SULPHUR SPRINGS FL	32157	00065	2022-10-26 04:30:00	EDT	5.32		2022-10-26 04:32:54
USGS	02307032	DOUBLE BRANCH AT COUNTRY WAY BLVD NEAR OLDSMAR FL	32160	00065	2022-10-26 05:00:00	EDT	4.35		2022-10-26 05:10:53
USGS	02307200	BROOKER CREEK AT VAN DYKE RD NEAR CITRUS PARK FL	32165	00065	2022-10-26 04:00:00	EDT	17.86		2022-10-26 04:13:56
USGS	02307323	BROOKER CREEK NEAR LAKE FERN FL	32168	00065	2022-10-26 05:00:00	EDT	2.22		2022-10-26 05:08:03
USGS	02307359	BROOKER CREEK NEAR TARPON SPRINGS FL	32172	00065	2022-10-26 05:00:00	EDT	8.63		2022-10-26 05:06:03
USGS	02307362	BROOKER CREEK AT TARPON WOODS BLVD NR OLDSMAR FL	32174	00065	2022-10-26 05:00:00	EDT	3.68		2022-10-26 05:04:55
USGS	02307445	SOUTH BRANCH BROOKER CREEK NEAR OLDSMAR FL	32176	00065	2022-10-26 03:00:00	EDT	3.90		2022-10-26 03:16:02
USGS	02307496	COW BRANCH AT LAKE ST GEORGE DR NR PALM HARBOR FL	262531	00065	2022-10-26 04:30:00	EDT	2.65		2022-10-26 04:35:03
USGS	02307498	LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL	32183	00065	2022-10-26 04:45:00	EDT	13.39		2022-10-26 04:58:03
USGS	02307498	LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL	32184	00065	2022-10-26 04:45:00	EDT	12.97		2022-10-26 04:58:03
USGS	02307668	ALLIGATOR CREEK BELOW BELCHER RD AT CLEARWATER FL	32187	00065	2022-10-26 04:30:00	EDT	1.41		2022-10-26 04:32:54
USGS	02307669	ALLIGATOR CREEK AT HIGHWAY 19 AT CLEARWATER FL	32190	00065	2022-10-26 04:45:00	EDT	8.14		2022-10-26 04:57:55
USGS	02307674	ALLIGATOR CREEK AT KAPOK PARK AT CLEARWATER FL	240629	00065	2022-10-26 05:00:00	EDT	4.96		2022-10-26 05:08:03
USGS	02307780	LONG BRANCH NEAR PINELLAS PARK FL	32198	00065	2022-10-26 04:15:00	EDT	40.69		2022-10-26 04:31:54
USGS	02308861	CROSS BAYOU CNL AT CEDAR BRK DR AT PINELLAS PK FL	32205	00065	2022-10-26 05:00:00	EDT	2.25		2022-10-26 05:10:53
USGS	02308870	PINEBROOK CN AT BRYAN DAIRY RD AT PINELLAS PARK FL	32211	00065	2022-10-26 05:00:00	EDT	1.40		2022-10-26 05:09:54
USGS	02308889	SEMINOLE LAKE OUTLET NEAR LARGO FL	32215	00065	2022-10-26 04:00:00	EDT	4.79		2022-10-26 04:22:05
USGS	02308950	ST JOE CREEK AT 62ND ST NR PINELLAS PARK FL	229988	00065	2022-10-26 05:00:00	EDT	4.20		2022-10-26 05:12:12
USGS	02309110	MCKAY CREEK NEAR LARGO FL	32221	00065	2022-10-26 05:00:00	EDT	1.59		2022-10-26 05:04:55
USGS	02309200	RATTLESNAKE CREEK AT BELLEAIR FL	164286	00065	2022-10-26 04:30:00	EDT	10.82		2022-10-26 04:35:03
USGS	02309415	CURLEW CREEK AT EVANS ROAD NEAR DUNEDIN FL	32224	00065	2022-10-26 04:15:00	EDT	1.26		2022-10-26 04:32:54
USGS	02309421	CURLEW CREEK AT BELCHER ROAD NEAR OZONA FL	32228	00065	2022-10-26 05:00:00	EDT	0.93		2022-10-26 05:09:02
USGS	02309425	CURLEW CREEK AT COUNTY ROAD 1 NEAR OZONA FL	32231	00065	2022-10-26 05:00:00	EDT	-1.37		2022-10-26 05:09:54
USGS	02309447	BEE BRANCH NEAR PALM HARBOR FL	210002	00065	2022-10-26 04:15:00	EDT	10.18		2022-10-26 04:21:54
USGS	02309740	ANCLOTE RIVER NEAR ODESSA FL	32235	00065	2022-10-26 05:00:00	EDT	2.13		2022-10-26 05:09:02
USGS	02309848	SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL	32239	00065	2022-10-26 04:30:00	EDT	3.41		2022-10-26 04:47:03
USGS	02310000	ANCLOTE RIVER AT LITTLE RD NEAR ELFERS, FL	210790	00065	2022-10-26 04:30:00	EDT	9.08		2022-10-26 04:41:03
USGS	02310075	ANCLOTE RIVER NEAR HOLIDAY FL	32245	00065	2022-10-26 04:30:00	EDT	1.61		2022-10-26 04:33:54
USGS	02310280	PITHLACHASCOTEE RIVER NEAR FIVAY JUNCTION FL	32248	00065	2022-10-26 04:15:00	EDT	51.33		2022-10-26 04:28:53
USGS	02310286	FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL	32252	00065	2022-10-26 05:00:00	EDT	46.89		2022-10-26 05:12:12
USGS	02310288	PITHLACHASCOTEE R BL SUNCOAST PKWY NR FIVAY JCT FL	32255	00065	2022-10-26 05:00:00	EDT	40.85		2022-10-26 05:09:02
USGS	02310300	PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL	32259	00065	2022-10-26 04:15:00	EDT	18.42		2022-10-26 04:22:07
USGS	02310308	PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL	32262	00065	2022-10-26 04:15:00	EDT	1.05		2022-10-26 04:26:02
USGS	02310322	LAKE WORRELL OUTFALL NR NEW PORT RICHEY EAST FL	32272	00065	2022-10-26 04:30:00	EDT	15.85		2022-10-26 04:33:54
USGS	02310356	BEAR CREEK AT SR 52 NR BAYONET POINT FL	254328	00065	2022-10-26 05:00:00	EDT	7.03		2022-10-26 05:12:12
USGS	02310368	BEAR CREEK NEAR BAYONET POINT FL	32274	00065	2022-10-26 04:15:00	EDT	2.52		2022-10-26 04:26:02
USGS	02310500	WEEKI WACHEE SPRINGS NEAR BROOKSVILLE FL	210740	00065	2022-10-26 04:45:00	EDT	1.53		2022-10-26 04:47:53
USGS	02310600	GULF OF MEXICO NEAR BAYPORT FL	210732	00065	2022-10-26 05:00:00	EDT	2.07		2022-10-26 05:10:53
USGS	02310650	CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL	32287	00065	2022-10-26 05:00:00	EDT	2.84		2022-10-26 05:09:02
USGS	02310663	CHASSAHOWITZKA RIVER NEAR CHASSAHOWITZKA FL	32303	00065	2022-10-26 04:15:00	EDT	3.05		2022-10-26 04:27:14
USGS	02310673	CHASSAHOWITZKA R AT DOG ISL NR CHASSAHOWITZKA FL	32312	00065	2022-10-26 04:15:00	EDT	2.17		2022-10-26 04:22:07
USGS	02310674	CHASSAHOWITZKA R AT MOUTH NR CHASSAHOWITZKA FL	32318	00065	2022-10-26 05:00:00	EDT	1.81		2022-10-26 05:08:03
USGS	02310675	HIDDEN RIVER NEAR HOMOSASSA FL	280147	00065	2022-10-26 04:30:00	EDT	1.90		2022-10-26 04:38:25
USGS	02310678	HOMOSASSA SPRINGS AT HOMOSASSA SPRINGS FL	171103	00065	2022-10-26 04:30:00	EDT	4.54		2022-10-26 04:46:03
USGS	02310688	SE FORK HOMOSASSA SPRING AT HOMOSASSA SPRINGS FL	32343	00065	2022-10-26 04:30:00	EDT	2.17		2022-10-26 04:41:03
USGS	02310689	HALLS RIVER AT HOMOSASSA SPRINGS FL	32353	00065	2022-10-26 04:15:00	EDT	1.26		2022-10-26 04:26:54
USGS	02310690	HALLS RIVER NEAR HOMOSASSA FL	32362	00065	2022-10-26 04:45:00	EDT	1.57		2022-10-26 04:48:02
USGS	02310700	HOMOSASSA R AT HOMOSASSA FL	32366	00065	2022-10-26 04:15:00	EDT	0.83		2022-10-26 04:26:02
USGS	02310712	HOMOSASSA RIVER AT SHELL ISLAND NEAR HOMOSASSA FL	32378	00065	2022-10-26 04:30:00	EDT	2.20		2022-10-26 04:47:03
USGS	02310740	SARAGASSA CANAL AT CRYSTAL RIVER FL	32388	00065	2022-10-26 05:00:00	EDT	2.56		2022-10-26 05:10:14
USGS	02310742	CRYSTAL RIVER AT MOUTH OF KINGS BAY FL	32397	00065	2022-10-26 04:30:00	EDT	2.72		2022-10-26 04:32:54
USGS	02310743	HUNTER SPR RUN AT BEACH LANE AT CRYSTAL RIVER FL	32409	00065	2022-10-26 04:30:00	EDT	2.77		2022-10-26 04:41:03
USGS	02310750	CRYSTAL RIVER NEAR CRYSTAL RIVER FL	274313	00065	2022-10-26 05:00:00	EDT	2.35		2022-10-26 05:10:14
USGS	02310752	SALT RIVER NEAR CRYSTAL RIVER FL	32428	00065	2022-10-26 04:30:00	EDT	2.42		2022-10-26 04:40:03
USGS	02310947	WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL	32435	00065	2022-10-26 04:45:00	EDT	8.43		2022-10-26 04:56:52
USGS	02311000	WITHLACOOCHEE-HILLSBOROUGH OVFLO NEAR RICHLAND, FL	32438	00065	2022-10-26 04:45:00	EDT	3.23		2022-10-26 04:56:52
USGS	02311500	WITHLACOOCHEE RIVER NEAR DADE CITY, FL	32442	00065	2022-10-26 04:45:00	EDT	72.17		2022-10-26 04:50:03
USGS	02312000	WITHLACOOCHEE RIVER AT US 301 AT TRILBY, FL	32445	00065	2022-10-26 04:30:00	EDT	7.89		2022-10-26 04:34:14
USGS	02312180	LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL	32448	00065	2022-10-26 04:15:00	EDT	4.69		2022-10-26 04:21:54
USGS	02312200	LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL	32452	00065	2022-10-26 04:45:00	EDT	3.62		2022-10-26 04:53:03
USGS	02312300	WITHLACOOCHEE RIVER AT RITAL FL	32454	00065	2022-10-26 04:30:00	EDT	51.79		2022-10-26 04:34:14
USGS	02312500	WITHLACOOCHEE RIVER AT CROOM, FL	32458	00065	2022-10-26 04:30:00	EDT	6.61		2022-10-26 04:36:14
USGS	02312558	WITHLACOOCHEE RIVER AT NOBLETON, FL	32461	00065	2022-10-26 04:30:00	EDT	41.57		2022-10-26 04:34:14
USGS	02312598	WITHLACOOCHEE RIVER NR PINEOLA, FL	32465	00065	2022-10-26 04:45:00	EDT	41.88		2022-10-26 04:58:03
USGS	02312600	WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL	32469	00065	2022-10-26 04:15:00	EDT	41.67		2022-10-26 04:22:10
USGS	02312640	JUMPER CREEK CANAL NEAR BUSHNELL, FL	32471	00065	2022-10-26 04:30:00	EDT	60.29		2022-10-26 04:40:55
USGS	02312645	JUMPER CREEK CANAL NEAR WAHOO, FL	32475	00065	2022-10-26 04:30:00	EDT	46.98		2022-10-26 04:38:02
USGS	02312667	SHADY BROOK NEAR SUMTERVILLE, FL	32478	00065	2022-10-26 04:45:00	EDT	48.41		2022-10-26 04:56:52
USGS	02312675	LITTLE JONES CREEK NEAR RUTLAND, FL.	32481	00065	2022-10-26 05:00:00	EDT	41.99		2022-10-26 05:06:03
USGS	02312700	OUTLET RIVER AT PANACOOCHEE RETREATS, FL	32486	00065	2022-10-26 04:45:00	EDT	40.48		2022-10-26 04:57:55
USGS	02312720	WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL	32494	00065	2022-10-26 04:45:00	EDT	39.61		2022-10-26 04:48:02
USGS	02312722	WITHLACOOCHEE RIVER NR RUTLAND, FL	32498	00065	2022-10-26 04:30:00	EDT	37.44		2022-10-26 04:33:54
USGS	02312762	WITHLACOOCHEE RIVER NEAR INVERNESS, FL	32502	00065	2022-10-26 04:30:00	EDT	24.00		2022-10-26 04:38:02
USGS	02312764	GUM SPRINGS NEAR HOLDER, FL	32505	00065	2022-10-26 04:15:00	EDT	9.22		2022-10-26 04:22:10
USGS	02313000	WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL	32510	00065	2022-10-26 04:45:00	EDT	5.06		2022-10-26 04:54:52
USGS	02313098	RAINBOW RIVER NEAR DUNNELLON, FL	32513	00065	2022-10-26 04:15:00	EDT	5.98		2022-10-26 04:23:02
USGS	02313100	RAINBOW RIVER AT DUNNELLON, FL	32524	00065	2022-10-26 04:45:00	EDT	4.02		2022-10-26 04:55:02
USGS	02313200	WITHLACOOCHEE RIVER AT US 41 AT DUNNELLON, FL	32531	00065	2022-10-26 04:45:00	EDT	28.09		2022-10-26 04:55:02
USGS	02313230	WITHLACOOCHEE R AT INGLIS DAM NEAR DUNNELLON, FL	32535	00065	2022-10-26 04:45:00	EDT	27.39		2022-10-26 04:59:54
USGS	02313231	WITHLACOOCHEE R BL INGLIS DAM NR DUNNELLON, FLA.	32539	00065	2022-10-26 04:45:00	EDT	3.05		2022-10-26 04:59:54
USGS	02313250	WITHLACOOCHEE R BYPASS CHANNEL NR INGLIS FLA	171572	00065	2022-10-26 04:45:00	EDT	27.01		2022-10-26 05:01:02
USGS	02313272	WITHLACOOCHEE R AT CHAMBERS IS NEAR YANKEETOWN FL	32548	00065	2022-10-26 04:45:00	EDT	1.29		2022-10-26 04:58:03
USGS	02313700	WACCASASSA RIVER NR GULF HAMMOCK, FLA.	32560	00065	2022-10-26 04:00:00	EDT	14.06		2022-10-26 04:13:56
USGS	02315500	SUWANNEE RIVER AT WHITE SPRINGS, FLA.	32572	00065	2022-10-26 04:30:00	EDT	51.52		2022-10-26 04:38:54
USGS	02315550	SUWANNEE RIVER AT SUWANNEE SPRINGS FLA	32576	00065	2022-10-26 04:15:00	EDT	38.83		2022-10-26 04:32:02
USGS	02317620	ALAPAHA RIVER NEAR JENNINGS FLA	32593	00065	2022-10-26 04:00:00	EDT	62.05		2022-10-26 04:21:54
USGS	02319000	WITHLACOOCHEE RIVER NEAR PINETTA, FLA.	32596	00065	2022-10-26 04:30:00	EDT	6.42		2022-10-26 04:33:54
USGS	02319302	MADISON BLUE SPRING NR BLUE SPRINGS, FL	170098	00065	2022-10-26 04:45:00	EDT	8.22		2022-10-26 04:58:53
USGS	02319394	WITHLACOOCHEE RIVER NR LEE, FLA	32619	00065	2022-10-26 04:00:00	EDT	29.89		2022-10-26 04:21:54
USGS	02319500	SUWANNEE RIVER AT ELLAVILLE, FLA	32624	00065	2022-10-26 05:00:00	EDT	2.81		2022-10-26 05:03:54
USGS	02319520	FALMOUTH SPRING AT FALMOUTH, FL	32626	00065	2022-10-26 04:30:00	EDT	34.42		2022-10-26 04:42:55
USGS	02319800	SUWANNEE RIVER AT DOWLING PARK, FLORIDA	32636	00065	2022-10-26 05:00:00	EDT	23.17		2022-10-26 05:04:14
USGS	02319950	BLUE SPRINGS NEAR DELL,FL	32639	00065	2022-10-26 04:45:00	EDT	20.67		2022-10-26 04:55:02
USGS	02320000	SUWANNEE RIVER AT LURAVILLE, FLA.	32649	00065	2022-10-26 04:00:00	EDT	18.84		2022-10-26 04:21:54
USGS	02320500	SUWANNEE RIVER AT BRANFORD, FLA.	32661	00065	2022-10-26 05:00:00	EDT	6.01		2022-10-26 05:03:54
USGS	02320700	SANTA FE RIVER NEAR GRAHAM, FLA.	32664	00065	2022-10-26 05:00:00	EDT	4.23		2022-10-26 05:11:54
USGS	02321000	NEW RIVER NR LAKE BUTLER FLA	32668	00065	2022-10-26 04:45:00	EDT	2.25		2022-10-26 04:48:02
USGS	02321500	SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.	32672	00065	2022-10-26 04:15:00	EDT	9.03		2022-10-26 04:22:07
USGS	02321898	SANTA FE RIVER AT O'LENO STATE PARK FLA	32677	00065	2022-10-26 04:15:00	EDT	37.03		2022-10-26 04:26:54
USGS	02321958	SANTA FE RIVER AT RIVER RISE NR HIGH SPRINGS, FL	32682	00065	2022-10-26 04:00:00	EDT	2.94		2022-10-26 04:45:03
USGS	02321975	SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.	259016	00065	2022-10-26 04:45:00	EDT	32.20		2022-10-26 04:53:03
USGS	02322400	GINNIE SPRING NR HIGH SPRINGS FLA	242601	00065	2022-10-26 04:15:00	EDT	21.89		2022-10-26 04:30:14
USGS	02322500	SANTA FE RIVER NEAR FORT WHITE, FLA.	32686	00065	2022-10-26 04:45:00	EDT	0.79		2022-10-26 04:58:53
USGS	02322688	BLUE HOLE SPRING NR HILDRETH, FL	32691	00065	2022-10-26 04:45:00	EDT	2.43		2022-10-26 04:54:52
USGS	02322700	ICHETUCKNEE R @ HWY27 NR HILDRETH, FL	32704	00065	2022-10-26 04:45:00	EDT	15.29		2022-10-26 04:55:53
USGS	02322800	SANTA FE RIVER NR HILDRETH FLA	32712	00065	2022-10-26 05:00:00	EDT	5.89		2022-10-26 05:11:13
USGS	02323000	SUWANNEE RIVER NEAR BELL, FLORIDA	32724	00065	2022-10-26 04:00:00	EDT	7.55		2022-10-26 04:21:54
USGS	02323500	SUWANNEE RIVER NEAR WILCOX, FLA.	32727	00065	2022-10-26 04:30:00	EDT	4.49		2022-10-26 04:44:44
USGS	02323502	FANNING SPRINGS NR WILCOX FLA	32733	00065	2022-10-26 04:45:00	EDT	4.51		2022-10-26 04:57:55
USGS	02323566	MANATEE SPRING NR CHIEFLAND FLA	172482	00065	2022-10-26 04:30:00	EDT	3.11		2022-10-26 04:43:53
USGS	02324000	STEINHATCHEE RIVER NEAR CROSS CITY, FLA.	32780	00065	2022-10-26 04:45:00	EDT	2.40		2022-10-26 04:54:52
USGS	02324170	STEINHATCHEE RIVER AT STEINHATCHEE, FL.	284785	00065	2022-10-26 04:30:00	EDT	1.66		2022-10-26 04:41:03
USGS	02324400	FENHOLLOWAY RIVER NEAR FOLEY, FLA.	32784	00065	2022-10-26 04:45:00	EDT	1.85		2022-10-26 04:51:44
USGS	02324500	FENHOLLOWAY RIVER AT FOLEY, FLA.	32787	00065	2022-10-26 04:45:00	EDT	9.37		2022-10-26 04:50:56
USGS	02325000	FENHOLLOWAY RIVER NEAR PERRY, FLA	32791	00065	2022-10-26 04:45:00	EDT	12.49		2022-10-26 04:50:56
USGS	02325543	FENHOLLOWAY RIVER NEAR HAMPTON SPRINGS, FL	286019	00065	2022-10-26 04:45:00	EDT	2.53		2022-10-26 04:54:14
USGS	02326000	ECONFINA RIVER NEAR PERRY, FLA.	32794	00065	2022-10-26 04:45:00	EDT	2.57		2022-10-26 04:49:54
USGS	02326050	ECONFINA RV AT ECONFINA RV STATE PARK NR PERRY, FL	285602	00065	2022-10-26 04:45:00	EDT	2.78		2022-10-26 04:55:02
USGS	02326500	AUCILLA RIVER AT LAMONT, FLA.	32798	00065	2022-10-26 04:30:00	EDT	46.58		2022-10-26 04:38:54
USGS	02326516	WACISSA RIVER AT THOMAS SPRING NEAR WACISSA, FL	279077	00065	2022-10-26 04:15:00	EDT	29.74		2022-10-26 04:23:02
USGS	02326526	WACISSA RIVER NR WACISSA FLA	32800	00065	2022-10-26 04:30:00	EDT	3.04		2022-10-26 04:38:02
USGS	02326550	AUCILLA RIVER NR MOUTH NEAR NUTALL RISE, FL	32812	00065	2022-10-26 04:15:00	EDT	8.11		2022-10-26 04:30:54
USGS	02326900	ST. MARKS RIVER NEAR NEWPORT, FLA.	32820	00065	2022-10-26 05:00:00	EDT	5.95		2022-10-26 05:10:53
USGS	02327000	WAKULLA SPRING NR CRAWFORDVILLE, FL	167565	00065	2022-10-26 04:15:00	EDT	5.37		2022-10-26 04:25:02
USGS	02327022	WAKULLA RIVER NEAR CRAWFORDVILLE, FL	32832	00065	2022-10-26 04:30:00	EDT	4.40		2022-10-26 04:44:14
USGS	02327031	SPRING CREEK NEAR SPRING CREEK, FL	32837	00065	2022-10-26 04:30:00	EDT	2.62		2022-10-26 04:40:03
USGS	02327033	LOST CREEK AT ARRAN FLA	32850	00065	2022-10-26 04:30:00	EDT	1.86		2022-10-26 04:44:44
USGS	02327100	SOPCHOPPY RIVER NR SOPCHOPPY, FLA.	32858	00065	2022-10-26 04:30:00	EDT	8.08		2022-10-26 04:33:14
USGS	02328522	OCHLOCKONEE RIVER NR CONCORD, FLA.	32860	00065	2022-10-26 04:45:00	EDT	24.04		2022-10-26 04:51:44
USGS	02329000	OCHLOCKONEE RIVER NR HAVANA, FLA.	32864	00065	2022-10-26 04:15:00	EDT	12.07		2022-10-26 04:27:53
USGS	02329500	LITTLE RIVER NR QUINCY, FLA.	32867	00065	2022-10-26 04:30:00	EDT	0.98		2022-10-26 04:34:55
USGS	02329600	LITTLE RIVER NR MIDWAY, FLA.	32870	00065	2022-10-26 04:15:00	EDT	68.57		2022-10-26 04:29:55
USGS	02330000	OCHLOCKONEE RIVER NR BLOXHAM, FLA.	32875	00065	2022-10-26 04:15:00	EDT	2.98		2022-10-26 04:29:55
USGS	02330100	TELOGIA CREEK NR BRISTOL, FLA.	32878	00065	2022-10-26 04:45:00	EDT	3.22		2022-10-26 05:01:13
USGS	02330150	OCHLOCKONEE RIVER NR SMITH CREEK, FLA.	32880	00065	2022-10-26 04:45:00	EDT	7.36		2022-10-26 04:54:52
USGS	02330400	NEW RIVER NEAR SUMATRA, FLA	32883	00065	2022-10-26 04:30:00	EDT	12.93		2022-10-26 04:43:53
USGS	02357700	APALACHICOLA RIVER BL WOODRUFF DAM, NR SNEADS, FL	40123	00065	2022-10-26 05:00:00	EDT	40.29		2022-10-26 05:04:55
USGS	02358000	APALACHICOLA RIVER AT CHATTAHOOCHEE FLA	32887	00065	2022-10-26 05:00:00	EDT	40.17		2022-10-26 05:02:54
USGS	02358700	APALACHICOLA RIVER NR BLOUNTSTOWN,FLORIDA	32894	00065	2022-10-26 03:15:00	CDT	2.96		2022-10-26 04:22:10
USGS	02358754	APALACHICOLA R.AB CHIPOLA CUTOFF NR WEWAHITCHKA,FL	32895	00065	2022-10-26 03:15:00	CDT	13.38		2022-10-26 04:21:54
USGS	02358789	CHIPOLA RIVER AT MARIANNA FL	32896	00065	2022-10-26 04:00:00	CDT	5.39		2022-10-26 05:10:53
USGS	02358795	JACKSON BLUE SPRING NR MARIANNA, FL	167250	00065	2022-10-26 03:15:00	CDT	76.66		2022-10-26 04:29:55
USGS	02359000	CHIPOLA RIVER NR ALTHA, FLA.	32900	00065	2022-10-26 04:00:00	CDT	9.06		2022-10-26 05:10:53
USGS	02359170	APALACHICOLA RIVER NR SUMATRA,FLA.	32904	00065	2022-10-26 04:45:00	EDT	3.84		2022-10-26 04:55:02
USGS	02359223	JACKSON RIVER AT RANCH ROAD NR APALACHICOLA, FL	274804	00065	2022-10-26 04:30:00	EDT	1.84		2022-10-26 04:40:03
USGS	02359500	ECONFINA CREEK NEAR BENNETT, FLA.	32911	00065	2022-10-26 03:15:00	CDT	6.47		2022-10-26 04:28:53
USGS	02365200	CHOCTAWHATCHEE RIVER NR PITTMAN, FLA.	32914	00065	2022-10-26 03:00:00	CDT	7.36		2022-10-26 04:21:54
USGS	02365470	WRIGHTS CREEK AT SH 177-A NR BONIFAY,FL	32916	00065	2022-10-26 03:00:00	CDT	3.58		2022-10-26 04:21:54
USGS	02365500	CHOCTAWHATCHEE RIVER AT CARYVILLE, FLA.	32920	00065	2022-10-26 03:00:00	CDT	1.68		2022-10-26 04:22:05
USGS	02365769	BRUCE CREEK AT SH 81 NR REDBAY, FL	32922	00065	2022-10-26 03:45:00	CDT	8.70		2022-10-26 04:49:54
USGS	02366000	HOLMES CREEK AT VERNON, FLA.	32926	00065	2022-10-26 04:00:00	CDT	11.53		2022-10-26 05:10:53
USGS	02366500	CHOCTAWHATCHEE RIVER NR BRUCE, FLA.	32929	00065	2022-10-26 03:45:00	CDT	5.47		2022-10-26 04:54:52
USGS	02366996	ALAQUA CREEK NEAR PLEASANT RIDGE, FL	32934	00065	2022-10-26 03:00:00	CDT	46.91		2022-10-26 04:21:54
USGS	02367310	JUNIPER CREEK AT STATE HWY 85 NR NICEVILLE, FLA.	32938	00065	2022-10-26 03:30:00	CDT	6.89		2022-10-26 05:01:02
USGS	02367900	YELLOW RIVER NR OAK GROVE, FLA.	32940	00065	2022-10-26 03:15:00	CDT	80.02		2022-10-26 04:29:55
USGS	02368000	YELLOW RIVER AT MILLIGAN, FLA.	32944	00065	2022-10-26 04:00:00	CDT	1.00		2022-10-26 05:10:53
USGS	02368500	SHOAL RIVER NR MOSSY HEAD, FLA.	32947	00065	2022-10-26 03:15:00	CDT	6.71		2022-10-26 04:31:54
USGS	02369000	SHOAL RIVER NR CRESTVIEW, FLA.	32950	00065	2022-10-26 03:15:00	CDT	3.53		2022-10-26 04:29:55
USGS	02369600	YELLOW RIVER NR MILTON, FLA.	32954	00065	2022-10-26 02:30:00	CDT	38.61		2022-10-26 04:21:54
USGS	02370000	BLACKWATER RIVER NR BAKER, FLA.	32958	00065	2022-10-26 04:00:00	CDT	1.34		2022-10-26 05:10:53
USGS	02370500	BIG COLDWATER CREEK NR MILTON, FLA.	32961	00065	2022-10-26 04:00:00	CDT	2.91		2022-10-26 05:11:54
USGS	02375500	ESCAMBIA RIVER NEAR CENTURY, FL	32964	00065	2022-10-26 04:00:00	CDT	4.39		2022-10-26 05:12:12
USGS	02376033	ESCAMBIA RIVER NR MOLINO, FLA.	32967	00065	2022-10-26 03:30:00	CDT	2.41		2022-10-26 04:43:53
USGS	02376100	BAYOU MARCUS CREEK NR PENSACOLA,FLA	32974	00065	2022-10-26 03:45:00	CDT	1.11		2022-10-26 04:54:54
USGS	02376115	ELEVENMILE CREEK NR WEST PENSACOLA, FL	2813	00065	2022-10-26 03:30:00	CDT	4.96		2022-10-26 04:45:45
USGS	02376293	BRUSHY CREEK NEAR BRATT, FL	32976	00065	2022-10-26 03:15:00	CDT	176.58		2022-10-26 04:31:54
USGS	02376500	PERDIDO RIVER AT BARRINEAU PARK, FL	2816	00065	2022-10-26 03:00:00	CDT	2.13		2022-10-26 04:45:45
USGS	250802081035500	EAST SIDE CREEK NEAR LAKE INGRAHAM, FL	170930	00065	2022-10-26 04:15:00	EDT	1.36		2022-10-26 04:27:53
USGS	251003080435500	MCCORMICK CREEK AT MOUTH NEAR KEY LARGO, FL	33006	00065	2022-10-26 05:00:00	EDT	0.41		2022-10-26 05:11:54
USGS	251032080473400	ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL	33024	00065	2022-10-26 04:30:00	EDT	0.31		2022-10-26 04:39:24
USGS	251033080440800	OYSTER CREEK NEAR FLAMINGO, FL	33032	00065	2022-10-26 04:30:00	EDT	0.27		2022-10-26 04:41:03
USGS	251115081075800	RAULERSON BROTHERS CANAL AT CAPE SABLE, FL	170898	00065	2022-10-26 04:30:00	EDT	1.07		2022-10-26 04:40:23
USGS	251127080382100	TAYLOR RIVER AT MOUTH NEAR HOMESTEAD, FL	33061	00065	2022-10-26 04:45:00	EDT	0.35		2022-10-26 04:55:53
USGS	251152080370900	EAST CREEK NEAR HOMESTEAD, FL	33075	00065	2022-10-26 04:30:00	EDT	0.21		2022-10-26 04:42:13
USGS	251154080471900	CUTHBERT LAKE OUTLET NEAR FLAMINGO, FL	33077	00065	2022-10-26 04:30:00	EDT	0.67		2022-10-26 04:40:13
