#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2022-10-03 18:36:03 EDT      (sdww02)
#
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# https://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# https://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	02322800	SANTA FE RIVER NR HILDRETH FLA	32713	00060	2022-10-03 18:00:00	EDT	2290		2022-10-03 18:11:54
USGS	02323000	SUWANNEE RIVER NEAR BELL, FLORIDA	32723	00060	2022-10-03 18:00:00	EDT	8010		2022-10-03 18:16:54
USGS	02323500	SUWANNEE RIVER NEAR WILCOX, FLA.	169548	00060	2022-10-01 12:30:00	EDT	8930		2022-10-01 12:45:03
USGS	02323502	FANNING SPRINGS NR WILCOX FLA	169549	00060	2022-10-03 17:45:00	EDT	85.6		2022-10-03 17:58:03
USGS	02323566	MANATEE SPRING NR CHIEFLAND FLA	32749	00060	2022-10-03 17:30:00	EDT	197		2022-10-03 18:24:57
USGS	02324000	STEINHATCHEE RIVER NEAR CROSS CITY, FLA.	32779	00060	2022-10-03 17:45:00	EDT	21.3		2022-10-03 17:54:45
USGS	02324400	FENHOLLOWAY RIVER NEAR FOLEY, FLA.	32783	00060	2022-10-03 17:45:00	EDT	18.3		2022-10-03 17:52:16
USGS	02325000	FENHOLLOWAY RIVER NEAR PERRY, FLA	32790	00060	2022-10-03 17:45:00	EDT	97.1		2022-10-03 17:51:04
USGS	02326000	ECONFINA RIVER NEAR PERRY, FLA.	32793	00060	2022-10-03 17:45:00	EDT	132		2022-10-03 17:49:54
USGS	02326500	AUCILLA RIVER AT LAMONT, FLA.	32797	00060	2022-10-03 17:30:00	EDT	72.7		2022-10-03 17:38:43
USGS	02326526	WACISSA RIVER NR WACISSA FLA	169551	00060	2022-10-03 17:30:00	EDT	395		2022-10-03 17:38:43
USGS	02326900	ST. MARKS RIVER NEAR NEWPORT, FLA.	32819	00060	2022-10-02 10:15:00	EDT	159		2022-10-03 01:12:14
USGS	02327022	WAKULLA RIVER NEAR CRAWFORDVILLE, FL	32834	00060	2022-10-03 17:30:00	EDT	673		2022-10-03 17:44:54
USGS	02327033	LOST CREEK AT ARRAN FLA	32851	00060	2022-10-03 17:30:00	EDT	1.09		2022-10-03 17:44:54
USGS	02327100	SOPCHOPPY RIVER NR SOPCHOPPY, FLA.	32857	00060	2022-10-03 18:30:00	EDT	3.16		2022-10-03 18:33:02
USGS	02328522	OCHLOCKONEE RIVER NR CONCORD, FLA.	32861	00060	2022-10-03 17:45:00	EDT	87.7		2022-10-03 17:51:55
USGS	02329000	OCHLOCKONEE RIVER NR HAVANA, FLA.	32863	00060	2022-09-30 04:15:00	EDT	156		2022-09-30 04:28:55
USGS	02329500	LITTLE RIVER NR QUINCY, FLA.	32866	00060	2022-10-03 18:30:00	EDT	40.4		2022-10-03 18:34:55
USGS	02329600	LITTLE RIVER NR MIDWAY, FLA.	32869	00060	2022-10-03 18:15:00	EDT	55.2		2022-10-03 18:29:53
USGS	02330000	OCHLOCKONEE RIVER NR BLOXHAM, FLA.	32874	00060	2022-10-03 18:15:00	EDT	173		2022-10-03 18:29:53
USGS	02330100	TELOGIA CREEK NR BRISTOL, FLA.	32877	00060	2022-10-03 17:45:00	EDT	79.7		2022-10-03 18:01:02
USGS	02330150	OCHLOCKONEE RIVER NR SMITH CREEK, FLA.	32881	00060	2022-10-03 17:45:00	EDT	395		2022-10-03 17:54:45
USGS	02330400	NEW RIVER NEAR SUMATRA, FLA	32884	00060	2022-10-03 17:30:00	EDT	5.54		2022-10-03 17:43:55
USGS	02358000	APALACHICOLA RIVER AT CHATTAHOOCHEE FLA	32886	00060	2022-10-03 18:30:00	EDT	6610		2022-10-03 18:32:53
USGS	02358700	APALACHICOLA RIVER NR BLOUNTSTOWN,FLORIDA	32893	00060	2022-10-03 17:15:00	CDT	7060		2022-10-03 18:21:53
USGS	02358789	CHIPOLA RIVER AT MARIANNA FL	32897	00060	2022-10-03 17:00:00	CDT	244		2022-10-03 18:10:54
USGS	02359000	CHIPOLA RIVER NR ALTHA, FLA.	32899	00060	2022-10-03 17:00:00	CDT	731		2022-10-03 18:10:54
USGS	02359170	APALACHICOLA RIVER NR SUMATRA,FLA.	32903	00060	2022-10-03 17:45:00	EDT	11100		2022-10-03 17:54:54
USGS	02359500	ECONFINA CREEK NEAR BENNETT, FLA.	32910	00060	2022-10-03 17:15:00	CDT	538		2022-10-03 18:29:53
USGS	02365200	CHOCTAWHATCHEE RIVER NR PITTMAN, FLA.	32913	00060	2022-10-03 17:00:00	CDT	771		2022-10-03 18:17:54
USGS	02365470	WRIGHTS CREEK AT SH 177-A NR BONIFAY,FL	32917	00060	2022-10-03 17:00:00	CDT	40.9		2022-10-03 18:16:54
USGS	02365500	CHOCTAWHATCHEE RIVER AT CARYVILLE, FLA.	32919	00060	2022-10-03 17:00:00	CDT	1110		2022-10-03 18:16:54
USGS	02365769	BRUCE CREEK AT SH 81 NR REDBAY, FL	32923	00060	2022-10-03 15:45:00	CDT	15.8		2022-10-03 16:49:55
USGS	02366000	HOLMES CREEK AT VERNON, FLA.	32925	00060	2022-10-03 17:00:00	CDT	362		2022-10-03 18:11:54
USGS	02366500	CHOCTAWHATCHEE RIVER NR BRUCE, FLA.	32928	00060	2022-10-03 16:45:00	CDT	2120		2022-10-03 17:54:45
USGS	02366996	ALAQUA CREEK NEAR PLEASANT RIDGE, FL	32935	00060	2022-10-03 17:00:00	CDT	56.6		2022-10-03 18:16:54
USGS	02367310	JUNIPER CREEK AT STATE HWY 85 NR NICEVILLE, FLA.	32937	00060	2022-10-03 16:30:00	CDT	92.3		2022-10-03 18:00:53
USGS	02367900	YELLOW RIVER NR OAK GROVE, FLA.	32941	00060	2022-10-03 17:15:00	CDT	181		2022-10-03 18:29:53
USGS	02368000	YELLOW RIVER AT MILLIGAN, FLA.	32943	00060	2022-10-03 17:00:00	CDT	295		2022-10-03 18:10:54
USGS	02368500	SHOAL RIVER NR MOSSY HEAD, FLA.	32946	00060	2022-10-03 17:15:00	CDT	108		2022-10-03 18:31:55
USGS	02369000	SHOAL RIVER NR CRESTVIEW, FLA.	32949	00060	2022-10-03 17:15:00	CDT	450		2022-10-03 18:29:53
USGS	02369600	YELLOW RIVER NR MILTON, FLA.	169555	00060	2022-10-03 16:30:00	CDT	256		2022-10-03 17:44:03
USGS	02370000	BLACKWATER RIVER NR BAKER, FLA.	32957	00060	2022-10-03 17:00:00	CDT	127		2022-10-03 18:11:54
USGS	02370500	BIG COLDWATER CREEK NR MILTON, FLA.	32960	00060	2022-10-03 17:00:00	CDT	316		2022-10-03 18:11:54
USGS	02375500	ESCAMBIA RIVER NEAR CENTURY, FL	32963	00060	2022-10-03 17:00:00	CDT	1350		2022-10-03 18:12:03
USGS	02376033	ESCAMBIA RIVER NR MOLINO, FLA.	169556	00060	2022-10-03 16:30:00	CDT	1850		2022-10-03 17:43:55
USGS	02376100	BAYOU MARCUS CREEK NR PENSACOLA,FLA	32975	00060	2022-10-03 16:45:00	CDT	17.2		2022-10-03 17:54:45
USGS	02376115	ELEVENMILE CREEK NR WEST PENSACOLA, FL	2814	00060	2022-10-03 16:30:00	CDT	35.0		2022-10-03 17:45:43
USGS	02376293	BRUSHY CREEK NEAR BRATT, FL	32977	00060	2022-10-03 17:15:00	CDT	54.4		2022-10-03 18:31:55
USGS	02376500	PERDIDO RIVER AT BARRINEAU PARK, FL	2817	00060	2022-10-03 16:00:00	CDT	406		2022-10-03 17:45:43
USGS	250802081035500	EAST SIDE CREEK NEAR LAKE INGRAHAM, FL	170927	00060	2022-10-03 18:15:00	EDT	1700		2022-10-03 18:27:54
USGS	251003080435500	MCCORMICK CREEK AT MOUTH NEAR KEY LARGO, FL	33018	00060	2022-10-03 18:00:00	EDT	Eqp		2022-10-03 18:11:54
USGS	251032080473400	ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL	169566	00060	2022-10-03 17:30:00	EDT	113		2022-10-03 17:40:14
USGS	251115081075800	RAULERSON BROTHERS CANAL AT CAPE SABLE, FL	170894	00060	2022-10-03 17:30:00	EDT	2160		2022-10-03 17:40:14
USGS	251127080382100	TAYLOR RIVER AT MOUTH NEAR HOMESTEAD, FL	33073	00060	2022-10-03 17:45:00	EDT	18.0		2022-10-03 17:55:54
USGS	251152080370900	EAST CREEK NEAR HOMESTEAD, FL	169570	00060	2022-10-03 17:30:00	EDT	33.7		2022-10-03 17:42:03
USGS	251154080471900	CUTHBERT LAKE OUTLET NEAR FLAMINGO, FL	169571	00060	2022-10-03 17:30:00	EDT	11.0		2022-10-03 17:40:14
USGS	251203080480600	WEST LAKE OUTLET TO LONG LAKE NEAR FLAMINGO, FL	169572	00060	2022-10-03 17:30:00	EDT	25.1		2022-10-03 17:40:14
USGS	251209080350100	MUD CREEK AT MOUTH NR HOMESTEAD, FL	169573	00060	2022-10-03 17:45:00	EDT	127		2022-10-03 17:51:55
USGS	251241080385300	UPSTREAM TAYLOR RIVER NEAR HOMESTEAD, FL	169574	00060	2022-10-03 17:45:00	EDT	8.55		2022-10-03 17:54:45
USGS	251253080320100	TROUT CREEK AT MOUTH NEAR KEY LARGO, FL	169575	00060	2022-10-03 17:45:00	EDT	733		2022-10-03 18:01:43
USGS	251341080291200	STILLWATER CREEK NEAR HOMESTEAD, FL	169578	00060	2022-10-03 17:45:00	EDT	23.5		2022-10-03 17:52:55
USGS	251355080312800	JOE BAY 2E, NEAR KEY LARGO, FL	169579	00060	2022-10-03 17:45:00	EDT	27.8		2022-10-03 17:52:55
USGS	251433080265000	WEST HIGHWAY CREEK NEAR HOMESTEAD, FL	33189	00060	2022-10-03 17:30:00	EDT	11.1		2022-10-03 17:40:55
USGS	251549080251200	MANATEE BAY CREEK NEAR HOMESTEAD, FL	170863	00060	2022-10-03 17:45:00	EDT	-78.6		2022-10-03 17:57:43
USGS	252230081021300	SHARK RIVER BELOW GUNBOAT ISLAND NR FLAMINGO, FL	170485	00060	2022-10-03 17:45:00	EDT	4970		2022-10-03 18:01:43
USGS	252551081050900	HARNEY RIVER NEAR FLAMINGO FL	171414	00060	2022-10-03 17:30:00	EDT	4380		2022-10-03 17:40:03
USGS	253047080555600	UPSTREAM BROAD RIVER NEAR EVERGLADES CITY FL	171405	00060	2022-10-03 18:15:00	EDT	110		2022-10-03 18:31:55
USGS	254157080213800	SNAPPER CREEK NO.5 ABV WATER PIPE NR S. MIAMI, FL	169587	00060	2022-10-03 13:15:00	EDT	712		2022-10-03 13:40:16
USGS	254543080405401	TAMIAMI CANAL AT S-12-D NEAR MIAMI, FL	223202	00060	2022-10-03 17:45:00	EDT	770		2022-10-03 17:55:54
USGS	254543080491101	TAMIAMI CANAL AT S-12-A, NR MIAMI, FL	223831	00060	2022-10-03 17:45:00	EDT	187		2022-10-03 17:55:14
USGS	255154080371300	L-67A CANAL AT S-152 NR COOPERTOWN, FL	244548	00060	2022-09-24 16:00:00	EDT	Eqp		2022-09-27 11:11:14
USGS	255327081275900	EAST RIVER NEAR EVERGLADES CITY, FL	33686	00060	2022-09-28 08:45:00	EDT	-676		2022-09-29 18:12:45
USGS	255432081303900	FAKA-UNION RIVER NEAR THE MOUTH	33695	00060	2022-09-28 11:00:00	EDT	Fld		2022-09-30 13:59:15
USGS	255534081324000	PUMPKIN RIVER NEAR GOODLAND, FL	169594	00060	2022-09-28 08:15:00	EDT	-1230		2022-09-29 18:44:35
USGS	261533080571600	L-28 INTERCEPTOR CANAL BLW S-190 NEAR CLEWISTON FL	33844	00060	2022-10-03 18:00:00	EDT	1000		2022-10-03 18:12:55
USGS	261543080495000	L-28 CANAL ABOVE S-140 NEAR CLEWISTON, FL	169595	00060	2022-10-03 18:00:00	EDT	277		2022-10-03 18:12:55
USGS	261808081042800	WEST FEEDER CANAL ABV WEST WEIR NR  CLEWISTON FL	33877	00060	2022-10-03 17:45:00	EDT	519		2022-10-03 17:55:54
USGS	262038080584600	NORTH FEEDER CANAL BLW PC17A NR CLEWISTON, FL	33893	00060	2022-10-03 18:00:00	EDT	194		2022-10-03 18:14:54
USGS	264514080550700	INDUSTRIAL CANAL AT CLEWISTON	169597	00060	2022-10-03 18:15:00	EDT	-204		2022-10-03 18:28:54
USGS	265501080364900	LEVEE 8 CANAL NEAR CANAL POINT, FL	34078	00060	2022-10-03 18:15:00	EDT	-675		2022-10-03 18:29:53
USGS	295308085143700	IWW EAST OF GULF CO CANAL NEAR PORT ST JOE, FL	306763	00060	2022-10-03 17:45:00	EDT	5080		2022-10-03 17:55:14
USGS	295323085151700	IWW WEST OF GULF CO CANAL NEAR PORT ST JOE, FL	306766	00060	2022-10-03 17:45:00	EDT	2550		2022-10-03 17:54:14
